medication_id,medication_name,pharm_class_cd,pharm_class_title,simple_generic_cd,simple_generic_title,generic_name,gpi,strength,form,route
146243,"HYDROCODONE BITARTRATE ER 80 MG TABLET,CRUSH RESIST,EXTENDED REL. 24HR",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 80 mg tablet,crush resist,extended rel. 24hr",583340,80 mg,"tablet,oral only,ext.rel.24 hr",oral
146244,"HYDROCODONE BITARTRATE ER 100 MG TABLET, CRUSH RESIST,EXTEND.REL. 24HR",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 100 mg tablet, crush resist,extend.rel. 24hr",583341,100 mg,"tablet,oral only,ext.rel.24 hr",oral
146245,"HYDROCODONE BITARTRATE ER 120 MG TABLET, CRUSH RESIST,EXTEND.REL. 24HR",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 120 mg tablet, crush resist,extend.rel. 24hr",583342,120 mg,"tablet,oral only,ext.rel.24 hr",oral
146254,TREZIX 320.5 MG-30 MG-16 MG CAPSULE,13495,"OPIOID ANALGESIC,NON-SALICYLATE,XANTHINE COMB",9990304300,ACETAMINOPHEN/CAFF/DIHYDROCOD,acetaminophen 320.5 mg-caffeine 30 mg-dihydrocodeine 16 mg capsule,583307,320.5-30-16 mg,capsule,oral
146261,"HYSINGLA ER 20 MG TABLET, CRUSH RESISTANT, EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 20 mg tablet,crush resist,extended rel. 24hr",583336,20 mg,"tablet,oral only,ext.rel.24 hr",oral
146262,"HYSINGLA ER 30 MG TABLET, CRUSH RESISTANT, EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 30 mg tablet,crush resist,extended rel. 24hr",583337,30 mg,"tablet,oral only,ext.rel.24 hr",oral
146263,"HYSINGLA ER 40 MG TABLET, CRUSH RESISTANT, EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 40 mg tablet,crush resist,extended rel. 24hr",583338,40 mg,"tablet,oral only,ext.rel.24 hr",oral
146264,"HYSINGLA ER 60 MG TABLET, CRUSH RESISTANT, EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 60 mg tablet,crush resist,extended rel. 24hr",583339,60 mg,"tablet,oral only,ext.rel.24 hr",oral
146265,"HYSINGLA ER 80 MG TABLET, CRUSH RESISTANT, EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 80 mg tablet,crush resist,extended rel. 24hr",583340,80 mg,"tablet,oral only,ext.rel.24 hr",oral
146266,"HYSINGLA ER 100 MG TABLET, CRUSH RESISTANT, EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 100 mg tablet, crush resist,extend.rel. 24hr",583341,100 mg,"tablet,oral only,ext.rel.24 hr",oral
146267,"HYSINGLA ER 120 MG TABLET, CRUSH RESISTANT, EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 120 mg tablet, crush resist,extend.rel. 24hr",583342,120 mg,"tablet,oral only,ext.rel.24 hr",oral
146681,"OXYCODONE ER 10 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE 12 HR",12236,OPIOID ANALGESICS,6510007510,OXYCODONE HCL,"oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr",582670,10 mg,"tablet,oral only,ext.rel.12 hr",oral
146682,"OXYCODONE ER 15 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE 12 HR",12236,OPIOID ANALGESICS,6510007510,OXYCODONE HCL,"oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr",582671,15 mg,"tablet,oral only,ext.rel.12 hr",oral
146683,"OXYCODONE ER 20 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE 12 HR",12236,OPIOID ANALGESICS,6510007510,OXYCODONE HCL,"oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr",582672,20 mg,"tablet,oral only,ext.rel.12 hr",oral
146684,"OXYCODONE ER 30 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE 12 HR",12236,OPIOID ANALGESICS,6510007510,OXYCODONE HCL,"oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr",582673,30 mg,"tablet,oral only,ext.rel.12 hr",oral
146685,"OXYCODONE ER 40 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE 12 HR",12236,OPIOID ANALGESICS,6510007510,OXYCODONE HCL,"oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr",582674,40 mg,"tablet,oral only,ext.rel.12 hr",oral
146686,"OXYCODONE ER 60 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE 12 HR",12236,OPIOID ANALGESICS,6510007510,OXYCODONE HCL,"oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr",582675,60 mg,"tablet,oral only,ext.rel.12 hr",oral
146687,"OXYCODONE ER 80 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE 12 HR",12236,OPIOID ANALGESICS,6510007510,OXYCODONE HCL,"oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr",582676,80 mg,"tablet,oral only,ext.rel.12 hr",oral
146688,"OXYCONTIN 10 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE",12236,OPIOID ANALGESICS,6510007510,OXYCODONE HCL,"oxyCODONE ER 10 mg tablet,crush resistant,extended release 12 hr",582670,10 mg,"tablet,oral only,ext.rel.12 hr",oral
146689,"OXYCONTIN 15 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE",12236,OPIOID ANALGESICS,6510007510,OXYCODONE HCL,"oxyCODONE ER 15 mg tablet,crush resistant,extended release 12 hr",582671,15 mg,"tablet,oral only,ext.rel.12 hr",oral
146690,"OXYCONTIN 20 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE",12236,OPIOID ANALGESICS,6510007510,OXYCODONE HCL,"oxyCODONE ER 20 mg tablet,crush resistant,extended release 12 hr",582672,20 mg,"tablet,oral only,ext.rel.12 hr",oral
146691,"OXYCONTIN 30 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE",12236,OPIOID ANALGESICS,6510007510,OXYCODONE HCL,"oxyCODONE ER 30 mg tablet,crush resistant,extended release 12 hr",582673,30 mg,"tablet,oral only,ext.rel.12 hr",oral
146692,"OXYCONTIN 40 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE",12236,OPIOID ANALGESICS,6510007510,OXYCODONE HCL,"oxyCODONE ER 40 mg tablet,crush resistant,extended release 12 hr",582674,40 mg,"tablet,oral only,ext.rel.12 hr",oral
146693,"OXYCONTIN 60 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE",12236,OPIOID ANALGESICS,6510007510,OXYCODONE HCL,"oxyCODONE ER 60 mg tablet,crush resistant,extended release 12 hr",582675,60 mg,"tablet,oral only,ext.rel.12 hr",oral
146694,"OXYCONTIN 80 MG TABLET,CRUSH RESISTANT,EXTENDED RELEASE",12236,OPIOID ANALGESICS,6510007510,OXYCODONE HCL,"oxyCODONE ER 80 mg tablet,crush resistant,extended release 12 hr",582676,80 mg,"tablet,oral only,ext.rel.12 hr",oral
146744,"MORPHINE ER 20 MG-NALTREXONE 0.8 MG CAPSULE, EXTEND RELEASE, ORAL ONLY",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 20 mg-naltrexone 0.8 mg capsule, extend release, oral only",583585,20-0.8 mg,"capsule,oral only,ext.rel pell",oral
146745,"MORPHINE ER 30 MG-NALTREXONE 1.2 MG CAPSULE, EXTEND RELEASE, ORAL ONLY",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 30 mg-naltrexone 1.2 mg capsule, extend release, oral only",583586,30-1.2 mg,"capsule,oral only,ext.rel pell",oral
146746,"MORPHINE ER 50 MG-NALTREXONE 2 MG CAPSULE, EXTEND RELEASE, ORAL ONLY",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 50 mg-naltrexone 2 mg capsule, extend release, oral only",583587,50-2 mg,"capsule,oral only,ext.rel pell",oral
146747,"MORPHINE ER 60 MG-NALTREXONE 2.4 MG CAPSULE, EXTEND RELEASE, ORAL ONLY",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 60 mg-naltrexone 2.4 mg capsule, extend release, oral only",583588,60-2.4 mg,"capsule,oral only,ext.rel pell",oral
146748,"MORPHINE ER 80 MG-NALTREXONE 3.2 MG CAPSULE, EXTEND RELEASE, ORAL ONLY",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 80 mg-naltrexone 3.2 mg capsule, extend release, oral only",583589,80-3.2 mg,"capsule,oral only,ext.rel pell",oral
146749,"MORPHINE ER 100 MG-NALTREXONE 4 MG CAPSULE, EXTEND RELEASE, ORAL ONLY",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 100 mg-naltrexone 4 mg capsule, extend release, oral only",583590,100-4 mg,"capsule,oral only,ext.rel pell",oral
146750,"EMBEDA 20 MG-0.8 MG CAPSULE, EXTEND RELEASE, ORAL ONLY",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 20 mg-naltrexone 0.8 mg capsule, extend release, oral only",583585,20-0.8 mg,"capsule,oral only,ext.rel pell",oral
146751,"EMBEDA 30 MG-1.2 MG CAPSULE, EXTEND RELEASE, ORAL ONLY",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 30 mg-naltrexone 1.2 mg capsule, extend release, oral only",583586,30-1.2 mg,"capsule,oral only,ext.rel pell",oral
146752,"EMBEDA 50 MG-2 MG CAPSULE, EXTEND RELEASE, ORAL ONLY",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 50 mg-naltrexone 2 mg capsule, extend release, oral only",583587,50-2 mg,"capsule,oral only,ext.rel pell",oral
146753,"EMBEDA 60 MG-2.4 MG CAPSULE, EXTEND RELEASE, ORAL ONLY",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 60 mg-naltrexone 2.4 mg capsule, extend release, oral only",583588,60-2.4 mg,"capsule,oral only,ext.rel pell",oral
146754,"EMBEDA 80 MG-3.2 MG CAPSULE, EXTEND RELEASE, ORAL ONLY",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 80 mg-naltrexone 3.2 mg capsule, extend release, oral only",583589,80-3.2 mg,"capsule,oral only,ext.rel pell",oral
146755,"EMBEDA 100 MG-4 MG CAPSULE, EXTEND RELEASE, ORAL ONLY",12236,OPIOID ANALGESICS,9990308034,MORPHINE SULFATE/NALTREXONE,"morphine ER 100 mg-naltrexone 4 mg capsule, extend release, oral only",583590,100-4 mg,"capsule,oral only,ext.rel pell",oral
147202,FENTANYL 62.5 MCG/HOUR TRANSDERMAL PATCH,12236,OPIOID ANALGESICS,6510002500,FENTANYL,fentaNYL 62.5 mcg/hour transdermal patch,584131,62.5 mcg/hour,patch 72 hour,transdermal
147203,FENTANYL 87.5 MCG/HOUR TRANSDERMAL PATCH,12236,OPIOID ANALGESICS,6510002500,FENTANYL,fentaNYL 87.5 mcg/hour transdermal patch,584132,87.5 mcg/hour,patch 72 hour,transdermal
147205,FENTANYL 37.5 MCG/HOUR TRANSDERMAL PATCH,12236,OPIOID ANALGESICS,6510002500,FENTANYL,fentaNYL 37.5 mcg/hour transdermal patch,584143,37.5 mcg/hour,patch 72 hour,transdermal
147347,"HYDROCODONE BITARTRATE ER 10 MG CAPSULE, ORAL ONLY, EXTENDED REL 12 HR",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 10 mg capsule, oral only, extended rel 12 hr",584378,10 mg,"capsule, oral only, ER 12hr",oral
147349,"HYDROCODONE BITARTRATE ER 50 MG CAPSULE, ORAL ONLY, EXTENDED REL 12 HR",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 50 mg capsule, oral only, extended rel 12 hr",584387,50 mg,"capsule, oral only, ER 12hr",oral
147350,"HYDROCODONE BITARTRATE ER 40 MG CAPSULE, ORAL ONLY, EXTENDED REL 12 HR",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 40 mg capsule, oral only, extended rel 12 hr",584388,40 mg,"capsule, oral only, ER 12hr",oral
147351,"HYDROCODONE BITARTRATE ER 30 MG CAPSULE, ORAL ONLY, EXTENDED REL 12 HR",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 30 mg capsule, oral only, extended rel 12 hr",584389,30 mg,"capsule, oral only, ER 12hr",oral
147352,"HYDROCODONE BITARTRATE ER 20 MG CAPSULE, ORAL ONLY, EXTENDED REL 12 HR",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 20 mg capsule, oral only, extended rel 12 hr",584390,20 mg,"capsule, oral only, ER 12hr",oral
147353,"HYDROCODONE BITARTRATE ER 15 MG CAPSULE, ORAL ONLY, EXTENDED REL 12 HR",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 15 mg capsule, oral only, extended rel 12 hr",584391,15 mg,"capsule, oral only, ER 12hr",oral
147371,"ZOHYDRO ER 10 MG CAPSULE, ORAL ONLY,EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 10 mg capsule, oral only, extended rel 12 hr",584378,10 mg,"capsule, oral only, ER 12hr",oral
147372,"ZOHYDRO ER 15 MG CAPSULE, ORAL ONLY,EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 15 mg capsule, oral only, extended rel 12 hr",584391,15 mg,"capsule, oral only, ER 12hr",oral
147373,"ZOHYDRO ER 20 MG CAPSULE, ORAL ONLY,EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 20 mg capsule, oral only, extended rel 12 hr",584390,20 mg,"capsule, oral only, ER 12hr",oral
147374,"ZOHYDRO ER 30 MG CAPSULE, ORAL ONLY,EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 30 mg capsule, oral only, extended rel 12 hr",584389,30 mg,"capsule, oral only, ER 12hr",oral
147375,"ZOHYDRO ER 40 MG CAPSULE, ORAL ONLY,EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 40 mg capsule, oral only, extended rel 12 hr",584388,40 mg,"capsule, oral only, ER 12hr",oral
147376,"ZOHYDRO ER 50 MG CAPSULE, ORAL ONLY,EXTENDED RELEASE",12236,OPIOID ANALGESICS,9990304059,HYDROCODONE BITARTRATE,"HYDROcodone bitartrate ER 50 mg capsule, oral only, extended rel 12 hr",584387,50 mg,"capsule, oral only, ER 12hr",oral
147952,MORPHINE (PF) 5 MG/ML IN 0.9% SODIUM CHLORIDE INTRAVENOUS,12236,OPIOID ANALGESICS,9990307822,MORPHINE SULFATE/0.9% NACL/PF,morphine (PF) 5 mg/mL in 0.9% sodium chloride intravenous,575371,5 mg/mL,solution,intravenous
148128,IONSYS 40 MCG/ACTIVATION TRANSDERMAL PCA SYSTEM,12236,OPIOID ANALGESICS,9990307264,FENTANYL HCL,fentaNYL 40 mcg/activation transdermal PCA system,545437,40 mcg/activation,"system,transdermal PCA",transdermal
149341,"OXAYDO 5 MG TABLET,ORAL ONLY (NOT FEEDING TUBES)",12236,OPIOID ANALGESICS,6510007510,OXYCODONE HCL,"oxyCODONE 5 mg tablet,oral ONLY (not feeding tubes)",572367,5 mg,"tablet, oral only",oral
149342,"OXAYDO 7.5 MG TABLET,ORAL ONLY (NOT FOR FEEDING TUBES)",12236,OPIOID ANALGESICS,6510007510,OXYCODONE HCL,"oxyCODONE 7.5 mg tablet,oral ONLY (not for feeding tubes)",570048,7.5 mg,"tablet, oral only",oral
149451,MORPHINE 4 MG/ML INTRAVENOUS SOLUTION,12236,OPIOID ANALGESICS,6510005510,MORPHINE SULFATE,morphine 4 mg/mL intravenous solution,587653,4 mg/mL,solution,intravenous
149452,MORPHINE 8 MG/ML INTRAVENOUS SOLUTION,12236,OPIOID ANALGESICS,6510005510,MORPHINE SULFATE,morphine 8 mg/mL intravenous solution,587655,8 mg/mL,solution,intravenous
150148,BUPRENORPHINE HCL 75 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6520001010,BUPRENORPHINE HCL,buprenorphine HCL 75 mcg buccal film,588084,75 mcg,film,buccal
150149,BUPRENORPHINE HCL 150 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6520001010,BUPRENORPHINE HCL,buprenorphine HCL 150 mcg buccal film,588085,150 mcg,film,buccal
150150,BUPRENORPHINE HCL 300 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6520001010,BUPRENORPHINE HCL,buprenorphine HCL 300 mcg buccal film,588086,300 mcg,film,buccal
150151,BUPRENORPHINE HCL 450 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6520001010,BUPRENORPHINE HCL,buprenorphine HCL 450 mcg buccal film,588087,450 mcg,film,buccal
150152,BUPRENORPHINE HCL 600 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6520001010,BUPRENORPHINE HCL,buprenorphine HCL 600 mcg buccal film,588088,600 mcg,film,buccal
150153,BUPRENORPHINE HCL 750 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6520001010,BUPRENORPHINE HCL,buprenorphine HCL 750 mcg buccal film,588089,750 mcg,film,buccal
150154,BUPRENORPHINE HCL 900 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6520001010,BUPRENORPHINE HCL,buprenorphine HCL 900 mcg buccal film,588090,900 mcg,film,buccal
150159,BELBUCA 75 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6520001010,BUPRENORPHINE HCL,buprenorphine HCL 75 mcg buccal film,588084,75 mcg,film,buccal
150160,BELBUCA 150 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6520001010,BUPRENORPHINE HCL,buprenorphine HCL 150 mcg buccal film,588085,150 mcg,film,buccal
150161,BELBUCA 300 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6520001010,BUPRENORPHINE HCL,buprenorphine HCL 300 mcg buccal film,588086,300 mcg,film,buccal
150162,BELBUCA 450 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6520001010,BUPRENORPHINE HCL,buprenorphine HCL 450 mcg buccal film,588087,450 mcg,film,buccal
150163,BELBUCA 600 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6520001010,BUPRENORPHINE HCL,buprenorphine HCL 600 mcg buccal film,588088,600 mcg,film,buccal
150164,BELBUCA 750 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6520001010,BUPRENORPHINE HCL,buprenorphine HCL 750 mcg buccal film,588089,750 mcg,film,buccal
150165,BELBUCA 900 MCG BUCCAL FILM,12236,OPIOID ANALGESICS,6520001010,BUPRENORPHINE HCL,buprenorphine HCL 900 mcg buccal film,588090,900 mcg,film,buccal
151216,MORPHINE (PF) 1 MG/2 ML INTRAVENOUS SYRINGE,12236,OPIOID ANALGESICS,9990304436,MORPHINE SULFATE/PF,morphine (PF) 1 mg/2 mL intravenous syringe,589140,1 mg/2 mL,syringe,intravenous
152105,HYDROMORPHONE (PF) 30 MG/30 ML (1 MG/ML) IN 0.9 % NACL IV PCA SYRINGE,12236,OPIOID ANALGESICS,9990307824,HYDROMORPHONE HCL/0.9% NACL/PF,HYDROmorphone (PF) 30 mg/30 mL (1 mg/mL) in 0.9 % NaCl IV PCA syringe,590098,30 mg/30 mL (1 mg/mL),pt controlled analgesia syring,intravenous
152618,OXYCODONE ER 9 MG CAPSULE SPRINKLE EXTENDED RELEASE 12 HR(DON'T CRUSH),12236,OPIOID ANALGESICS,2145006201,OXYCODONE MYRISTATE,oxyCODONE ER 9 mg capsule sprinkle extended release 12 hr(DON'T CRUSH),590483,9 mg,"cap,sprinkl,ER12hr(DONT CRUSH)",oral
152619,OXYCODONE ER 13.5 MG CAPSULE SPRINKLE EXTEND RELEASE 12HR(DON'T CRUSH),12236,OPIOID ANALGESICS,2145006201,OXYCODONE MYRISTATE,oxyCODONE ER 13.5 mg capsule sprinkle extend release 12hr(DON'T CRUSH),590484,13.5 mg,"cap,sprinkl,ER12hr(DONT CRUSH)",oral
152620,OXYCODONE ER 18 MG CAPSULE SPRINKLE EXTENDED RELEASE 12HR(DON'T CRUSH),12236,OPIOID ANALGESICS,2145006201,OXYCODONE MYRISTATE,oxyCODONE ER 18 mg capsule sprinkle extended release 12hr(DON'T CRUSH),590485,18 mg,"cap,sprinkl,ER12hr(DONT CRUSH)",oral
152621,OXYCODONE ER 27 MG CAPSULE SPRINKLE EXTENDED RELEASE 12HR(DON'T CRUSH),12236,OPIOID ANALGESICS,2145006201,OXYCODONE MYRISTATE,oxyCODONE ER 27 mg capsule sprinkle extended release 12hr(DON'T CRUSH),590486,27 mg,"cap,sprinkl,ER12hr(DONT CRUSH)",oral
152622,OXYCODONE ER 36 MG CAPSULE SPRINKLE EXTENDED RELEASE 12HR(DON'T CRUSH),12236,OPIOID ANALGESICS,2145006201,OXYCODONE MYRISTATE,oxyCODONE ER 36 mg capsule sprinkle extended release 12hr(DON'T CRUSH),590487,36 mg,"cap,sprinkl,ER12hr(DONT CRUSH)",oral
152624,XTAMPZA ER 9 MG CAPSULE SPRINKLE,12236,OPIOID ANALGESICS,2145006201,OXYCODONE MYRISTATE,oxyCODONE ER 9 mg capsule sprinkle extended release 12 hr(DON'T CRUSH),590483,9 mg,"cap,sprinkl,ER12hr(DONT CRUSH)",oral
152625,XTAMPZA ER 13.5 MG CAPSULE SPRINKLE,12236,OPIOID ANALGESICS,2145006201,OXYCODONE MYRISTATE,oxyCODONE ER 13.5 mg capsule sprinkle extend release 12hr(DON'T CRUSH),590484,13.5 mg,"cap,sprinkl,ER12hr(DONT CRUSH)",oral
152626,XTAMPZA ER 18 MG CAPSULE SPRINKLE,12236,OPIOID ANALGESICS,2145006201,OXYCODONE MYRISTATE,oxyCODONE ER 18 mg capsule sprinkle extended release 12hr(DON'T CRUSH),590485,18 mg,"cap,sprinkl,ER12hr(DONT CRUSH)",oral
152627,XTAMPZA ER 27 MG CAPSULE SPRINKLE,12236,OPIOID ANALGESICS,2145006201,OXYCODONE MYRISTATE,oxyCODONE ER 27 mg capsule sprinkle extended release 12hr(DON'T CRUSH),590486,27 mg,"cap,sprinkl,ER12hr(DONT CRUSH)",oral
152628,XTAMPZA ER 36 MG CAPSULE SPRINKLE,12236,OPIOID ANALGESICS,2145006201,OXYCODONE MYRISTATE,oxyCODONE ER 36 mg capsule sprinkle extended release 12hr(DON'T CRUSH),590487,36 mg,"cap,sprinkl,ER12hr(DONT CRUSH)",oral
152993,FENTANYL 300 MCG/SPRAY NASAL SPRAY,12236,OPIOID ANALGESICS,6510002510,FENTANYL CITRATE,fentaNYL 300 mcg/spray nasal spray,590884,300 mcg/spray,"spray,non-aerosol",nasal
152995,LAZANDA 300 MCG/SPRAY NASAL SPRAY,12236,OPIOID ANALGESICS,6510002510,FENTANYL CITRATE,fentaNYL 300 mcg/spray nasal spray,590884,300 mcg/spray,"spray,non-aerosol",nasal
153045,MEPERIDINE 300 MG/30 ML (10 MG/ML) IN 0.9% SOD.CHLORIDE IV PCA SYRINGE,12236,OPIOID ANALGESICS,9990304496,MEPERIDINE HCL IN 0.9 % NACL,meperidine 300 mg/30 mL (10 mg/mL) in 0.9% sod.chloride IV PCA syringe,590988,300 mg/30 mL (10 mg/mL),pt controlled analgesia syring,intravenous
153046,MEPERIDINE (PF)IN 0.9% SOD CHLORIDE 300 MG/30 ML(10 MG/ML) IV PCA SOLN,12236,OPIOID ANALGESICS,9990305180,MEPERIDINE HCL IN 0.9% NACL/PF,meperidine (PF)in 0.9% sod chloride 300 mg/30 mL(10 mg/mL) IV PCA soln,590989,300 mg/30 mL (10 mg/mL),patient control.analgesia soln,intravenous
153211,HYDROMORPHONE 1 MG/ML INJECTION SOLUTION,12236,OPIOID ANALGESICS,6510003510,HYDROMORPHONE HCL,HYDROmorphone 1 mg/mL injection solution,579001,1 mg/mL,solution,injection
153212,HYDROMORPHONE 4 MG/ML INJECTION SOLUTION,12236,OPIOID ANALGESICS,6510003510,HYDROMORPHONE HCL,HYDROmorphone 4 mg/mL injection solution,579002,4 mg/mL,solution,injection
153270,OXYCODONE 10 MG/0.5 ML ORAL SYRINGE (FOR ORAL USE ONLY),12236,OPIOID ANALGESICS,6510007510,OXYCODONE HCL,oxyCODONE 10 mg/0.5 mL oral syringe (FOR ORAL USE ONLY),591189,10 mg/0.5 mL,syringe,oral
154764,DILAUDID (PF) 1 MG/ML INJECTION SYRINGE,12236,OPIOID ANALGESICS,9990305780,HYDROMORPHONE HCL/PF,HYDROmorphone (PF) 1 mg/mL injection syringe,551566,1 mg/mL,syringe,injection
154765,DILAUDID (PF) 2 MG/ML INJECTION SYRINGE,12236,OPIOID ANALGESICS,9990305780,HYDROMORPHONE HCL/PF,HYDROmorphone (PF) 2 mg/mL injection syringe,551568,2 mg/mL,syringe,injection
154766,DILAUDID (PF) 4 MG/ML INJECTION SYRINGE,12236,OPIOID ANALGESICS,9990305780,HYDROMORPHONE HCL/PF,HYDROmorphone (PF) 4 mg/mL injection syringe,551565,4 mg/mL,syringe,injection
154920,"MORPHINE 60 MG TABLET, CRUSH RESISTANT, EXTENDED RELEASE",12236,OPIOID ANALGESICS,6510005510,MORPHINE SULFATE,"morphine 60 mg tablet, crush resistant, extended release",592821,60 mg,"tablet,oral only,extnd release",oral
154921,"MORPHINE 30 MG TABLET, CRUSH RESISTANT, EXTENDED RELEASE",12236,OPIOID ANALGESICS,6510005510,MORPHINE SULFATE,"morphine 30 mg tablet, crush resistant, extended release",592822,30 mg,"tablet,oral only,extnd release",oral
154922,"MORPHINE 15 MG TABLET, CRUSH RESISTANT, EXTENDED RELEASE",12236,OPIOID ANALGESICS,6510005510,MORPHINE SULFATE,"morphine 15 mg tablet, crush resistant, extended release",592823,15 mg,"tablet,oral only,extnd release",oral
154927,HYDROMORPHONE (PF) 0.5 MG/0.5 ML INJECTION SYRINGE,12236,OPIOID ANALGESICS,9990305780,HYDROMORPHONE HCL/PF,HYDROmorphone (PF) 0.5 mg/0.5 mL injection syringe,592848,0.5 mg/0.5 mL,syringe,injection
154987,DILAUDID (PF) 0.5 MG/0.5 ML INJECTION SYRINGE,12236,OPIOID ANALGESICS,9990305780,HYDROMORPHONE HCL/PF,HYDROmorphone (PF) 0.5 mg/0.5 mL injection syringe,592848,0.5 mg/0.5 mL,syringe,injection
